LMSL03000038,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose",C134H248O16   ,2113.8592,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000039,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose",C135H250O16   ,2127.8749,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000040,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose",C136H252O16   ,2141.8905,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000041,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-4'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose",C134H250O17   ,2131.8698,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000042,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose",C130H242O17   ,2075.8072,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000043,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4'-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose",C132H246O17   ,2103.8385,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000044,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4'-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose",C133H248O17   ,2117.8542,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000045,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4'-O-(2,4S,6S-trimethyl-2E-hexacosenoyl)-alpha,alpha-trehalose",C134H250O17   ,2131.8698,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000046,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-docosenoyl)-2'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-4'-O-(2S,4S,6S-trimethyl-3S-hydroxy-tetracosanoyl)-alpha,alpha-trehalose",C132H248O18   ,2121.8491,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000047,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-alpha,alpha-trehalose",C130H240O16   ,2057.7966,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000048,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-alpha,alpha-trehalose",C132H244O16   ,2085.8279,Saccharolipids [SL],Acyltrehaloses [SL03],
LMSL03000049,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))","2-O-hexadecanoyl-3-O-(2,4S,6S-trimethyl-2E-docosenoyl)-6-O-(2,4S,6S-trimethyl-2E-tetracosenoyl)-2'-O-(2,4S,6S-trimethyl-2E-docosenoyl)-4'-O-(2,4S,6S-trimethyl-2E-pentacosenoyl)-alpha,alpha-trehalose",C133H246O16   ,2099.8436,Saccharolipids [SL],Acyltrehaloses [SL03],
